Transport ID;Container ID;Container Type;Forwarder;Trucking Time Start;Ground Handler 1;Airport 1;Ground Handler 2;Airport 2;Ground Handler 3;Airport 3;Ground Handler 4;Airport 4;Ground Handler 5;Airport 5;Trucking Time End
6861;000-10281;770C;Jet Trans Innsbruck;25.06.2015;;MUC;;BOG; ##; ##; ##; ##; ##; ##;
6861;000-10281;770C;Jet Trans Innsbruck;25.06.2015;;MUC;;BOG; ##; ##; ##; ##; ##; ##;
6861;000-10274;770C;Jet Trans Innsbruck;25.06.2015;;MUC;;BOG; ##; ##; ##; ##; ##; ##;
6861;000-10274;770C;Jet Trans Innsbruck;25.06.2015;;MUC;;BOG; ##; ##; ##; ##; ##; ##;
6861;000-10274;770C;Jet Trans Innsbruck;25.06.2015;;MUC;;BOG; ##; ##; ##; ##; ##; ##;
6863;000-10275;770C;Bischof;02.07.2015;;;;; ##; ##; ##; ##; ##; ##;
6863;000-10275;770C;Bischof;02.07.2015;;;;; ##; ##; ##; ##; ##; ##;
6866;000-10275;770C;Panalpina World Transport;05.07.2015;;INN;;MEX; ##; ##; ##; ##; ##; ##;
6866;000-10275;770C;Panalpina World Transport;05.07.2015;;INN;;MEX; ##; ##; ##; ##; ##; ##;
6866;000-10275;770C;Panalpina World Transport;05.07.2015;;INN;;MEX; ##; ##; ##; ##; ##; ##;
6868;000-10267;770C;Bischof;06.07.2015;;;;; ##; ##; ##; ##; ##; ##;07.07.2015
6868;000-10267;770C;Bischof;06.07.2015;;;;; ##; ##; ##; ##; ##; ##;07.07.2015
6870;000-10276;770C;Yusen Logistics;07.07.2015;;;;; ##; ##; ##; ##; ##; ##;
6874;000-10289;770C;Jet Trans Innsbruck;13.07.2015 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
6874;000-10289;770C;Jet Trans Innsbruck;13.07.2015 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
6874;000-10289;770C;Jet Trans Innsbruck;13.07.2015 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
6874;000-10289;770C;Jet Trans Innsbruck;13.07.2015 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
6874;000-10299;770C;Jet Trans Innsbruck;13.07.2015 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
6874;000-10299;770C;Jet Trans Innsbruck;13.07.2015 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
6874;000-10299;770C;Jet Trans Innsbruck;13.07.2015 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
6878;000-10267;770C;Jet Trans Innsbruck;11.07.2015 12:00 +0200;;INN;;SCL; ##; ##; ##; ##; ##; ##;
6878;000-10267;770C;Jet Trans Innsbruck;11.07.2015 12:00 +0200;;INN;;SCL; ##; ##; ##; ##; ##; ##;
6880;000-10216;770C;Bischof;14.07.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.07.2015 11:00 +0200
6882;000-10245;770C;Bischof;15.07.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.07.2015 08:00 +0200
6882;000-10244;770C;Bischof;15.07.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.07.2015 08:00 +0200
6882;000-10248;770C;Bischof;15.07.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.07.2015 08:00 +0200
6882;000-10249;770C;Bischof;15.07.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.07.2015 08:00 +0200
6882;000-10246;770C;Bischof;15.07.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.07.2015 08:00 +0200
6882;000-10252;770C;Bischof;15.07.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.07.2015 08:00 +0200
6882;000-10251;770C;Bischof;15.07.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.07.2015 08:00 +0200
6882;000-10247;770C;Bischof;15.07.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;15.07.2015 08:00 +0200
6886;000-10277;770C;Ocasa;07.07.2015 16:00;;SCL;;GRU; ##; ##; ##; ##; ##; ##;08.07.2015 10:00
6889;000-10288;770C;Bischof;09.06.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;10.06.2015 08:00 +0200
6891;000-10288;770C;Jet Trans Innsbruck;11.06.2015 08:00 +0200;;LNZ;;SCL; ##; ##; ##; ##; ##; ##;22.06.2015 00:00
6895;000-10288;770C;Ocasa;23.06.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;23.06.2015 16:00
6897;000-10288;770C;Ocasa;07.07.2015 16:00;;SCL;;GRU; ##; ##; ##; ##; ##; ##;08.07.2015 10:00
6900;000-10287;770C;Ocasa;18.06.2015 08:00;;SCL;;GRU; ##; ##; ##; ##; ##; ##;18.06.2015 20:00
6902;000-10269;770C;Bischof;15.07.2015 13:45 +0200;;;;; ##; ##; ##; ##; ##; ##;
6902;000-10269;770C;Bischof;15.07.2015 13:45 +0200;;;;; ##; ##; ##; ##; ##; ##;
6907;000-10281;770C;Ocasa;06.07.2015 16:00 +0500;;;;; ##; ##; ##; ##; ##; ##;07.07.2015 10:00
6907;000-10274;770C;Ocasa;06.07.2015 16:00 +0500;;;;; ##; ##; ##; ##; ##; ##;07.07.2015 10:00
6909;000-10282;770C;Jet Trans Innsbruck;11.06.2015 10:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
6909;000-10282;770C;Jet Trans Innsbruck;11.06.2015 10:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10178;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10179;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10181;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10180;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10185;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10186;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10183;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10184;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10189;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10188;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10191;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10199;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10211;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10200;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10202;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10205;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10204;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10207;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10206;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10209;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6912;000-10208;770C;Agility Logistics;20.07.2015 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;
6913;000-10289;770C;Jet Trans Innsbruck;17.07.2015 12:00 +0200;;INN;;ORD; ##; ##; ##; ##; ##; ##;
6913;000-10299;770C;Jet Trans Innsbruck;17.07.2015 12:00 +0200;;INN;;ORD; ##; ##; ##; ##; ##; ##;
6916;000-10268;770C;Bischof;20.07.2015 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
6919;000-10268;770C;Freitan;22.07.2015 09:00 +0200;;FRA;;SIN; ##; ##; ##; ##; ##; ##;
6919;000-10268;770C;Freitan;22.07.2015 09:00 +0200;;FRA;;SIN; ##; ##; ##; ##; ##; ##;
6923;999-10015;Prototype;Bischof;24.12.2014 10:00 +0100;;;;; ##; ##; ##; ##; ##; ##;05.01.2015 10:00 +0100
6925;000-10279;770C;Bischof;23.07.2015 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;23.07.2015 08:50 +0200
6927;000-10284;770C;Bischof;23.07.2015 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;23.07.2015 08:50 +0200
6929;000-10203;770C;ACL;23.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6933;000-10267;770C;Ocasa;27.07.2015 17:10;;;;; ##; ##; ##; ##; ##; ##;
6936;000-10215;770C;Ocasa;23.07.2015 18:00;;;;; ##; ##; ##; ##; ##; ##;24.07.2015 10:00
6942;000-10275;770C;Ocasa;09.07.2015 17:00;;;;; ##; ##; ##; ##; ##; ##;09.07.2015 18:00
6945;000-10203;770C;ACL;29.07.2015 15:00 +0600;;;;; ##; ##; ##; ##; ##; ##;
6946;000-10218;770C;Ocasa;19.05.2015 10:00 +0500;;;;; ##; ##; ##; ##; ##; ##;19.05.2015 18:00
6950;000-10267;770C;Ocasa;29.07.2015 10:00;;SCL;;GRU; ##; ##; ##; ##; ##; ##;
6955;000-10268;770C;Freitan;30.07.2015 09:30 +0800;;;;; ##; ##; ##; ##; ##; ##;
6958;000-10364;770C;NV Logistics;20.07.2015 10:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
6958;000-10364;770C;NV Logistics;20.07.2015 10:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
6960;000-10288;770C;Base Logistica Ultramarina;26.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6960;000-10277;770C;Base Logistica Ultramarina;26.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6960;000-10240;770C;Base Logistica Ultramarina;26.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6960;000-10190;770C;Base Logistica Ultramarina;26.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6963;000-10287;770C;Base Logistica Ultramarina;26.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6963;000-10291;770C;Base Logistica Ultramarina;26.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6963;000-10213;770C;Base Logistica Ultramarina;26.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6963;000-10239;770C;Base Logistica Ultramarina;26.07.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;
6969;000-10269;770C;Bischof;06.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;06.08.2015 10:10 +0200
6971;000-10268;770C;Bischof;06.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;06.08.2015 10:10 +0200
6977;000-10292;770C;Bischof;12.08.2015 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2015 08:00 +0200
6977;000-10292;770C;Bischof;12.08.2015 00:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.08.2015 08:00 +0200
6979;000-10292;770C;Panalpina World Transport;14.08.2015 11:00 +0200;;INN;;MEX; ##; ##; ##; ##; ##; ##;
6979;000-10292;770C;Panalpina World Transport;14.08.2015 11:00 +0200;;INN;;MEX; ##; ##; ##; ##; ##; ##;
6982;011-10000;1500C;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6982;012-10000;1500CRT;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6982;010-10008;1500C;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6982;010-10007;1500C;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6982;010-10006;1500C;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6982;010-10003;1500C;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6982;010-10004;1500C;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6982;010-10002;1500C;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6982;010-10000;1500C;Bischof;19.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6984;000-10250;770C;Bischof;20.08.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6984;000-10258;770C;Bischof;20.08.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6984;000-10323;770C;Bischof;20.08.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6984;000-10462;770C;Bischof;20.08.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6984;000-10402;770C;Bischof;20.08.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;21.08.2015 10:00 +0200
6988;000-10292;770C;Ocasa;24.08.2015 07:30;;;;; ##; ##; ##; ##; ##; ##;24.08.2015 14:30
6990;000-10203;770C;ACL;25.08.2015 16:00 +0600;;;;; ##; ##; ##; ##; ##; ##;26.08.2015 14:00 +0600
6993;012-10000;1500CRT;Bischof;31.08.2015 05:30 +0200;;;;; ##; ##; ##; ##; ##; ##;31.08.2015 09:30 +0200
6996;999-10013;Prototype;Bischof;31.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
6996;999-10013;Prototype;Bischof;31.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
6996;999-10013;Prototype;Bischof;31.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7014;000-10294;770C;Bischof;01.09.2015 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7014;000-10316;770C;Bischof;01.09.2015 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7014;000-10400;770C;Bischof;01.09.2015 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7014;000-10495;770C;Bischof;01.09.2015 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7014;000-10300;770C;Bischof;01.09.2015 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7019;999-10013;Prototype;Panalpina World Transport;03.09.2015 10:00 +0200;;INN;;MEX; ##; ##; ##; ##; ##; ##;
7019;999-10013;Prototype;Panalpina World Transport;03.09.2015 10:00 +0200;;INN;;MEX; ##; ##; ##; ##; ##; ##;
7020;999-10001;Prototype;Bischof;02.09.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;02.09.2015 18:00 +0200
7020;999-10005;Prototype;Bischof;02.09.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;02.09.2015 18:00 +0200
7020;999-10003;Prototype;Bischof;02.09.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;02.09.2015 18:00 +0200
7021;999-10014;Prototype;Bischof;07.09.2015 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7021;999-10014;Prototype;Bischof;07.09.2015 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7022;010-10009;1500C;Bischof;28.08.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;28.08.2015 17:00 +0200
7025;999-10014;Prototype;Bischof;08.09.2015 16:30 +0200;;;;; ##; ##; ##; ##; ##; ##;
7028;010-10007;1500C;Bischof;09.09.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;09.09.2015 12:00 +0200
7032;999-10014;Prototype;Panalpina World Transport;09.09.2015 09:00 +0200;;INN;;MEX; ##; ##; ##; ##; ##; ##;
7035;010-10000;1500C;Bischof;10.09.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7038;011-10000;1500C;Bischof;10.09.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7041;010-10004;1500C;Bischof;11.09.2015 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7041;010-10002;1500C;Bischof;11.09.2015 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7049;010-10007;1500C;Agility Logistics;11.09.2015 13:45 +0200;;;;; ##; ##; ##; ##; ##; ##;
7055;000-10462;770C;Yusen Logistics;14.09.2015 14:15 +0200;;AMS;;MLA; ##; ##; ##; ##; ##; ##;
7058;000-10305;770C;Bischof;15.09.2015 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7061;000-10402;770C;Yusen Logistics;17.09.2015 16:00 +0200;;AMS;;CAS; ##; ##; ##; ##; ##; ##;
7061;000-10402;770C;Yusen Logistics;17.09.2015 16:00 +0200;;AMS;;CAS; ##; ##; ##; ##; ##; ##;
7065;000-10305;770C;Jet Trans Innsbruck;16.09.2015 10:15 +0200;;MUC;;BOG; ##; ##; ##; ##; ##; ##;
7065;000-10305;770C;Jet Trans Innsbruck;16.09.2015 10:15 +0200;;MUC;;BOG; ##; ##; ##; ##; ##; ##;
7070;010-10007;1500C;Agility Logistics;18.09.2015 14:45 +0200;;;;; ##; ##; ##; ##; ##; ##;21.09.2015 11:11 +0000
7072;000-10289;770C;ACL;24.09.2015 18:00 +0600;;;;; ##; ##; ##; ##; ##; ##;
7072;000-10289;770C;ACL;24.09.2015 18:00 +0600;;;;; ##; ##; ##; ##; ##; ##;
7074;000-10301;770C;Bischof;25.09.2015 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7074;000-10301;770C;Bischof;25.09.2015 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7076;000-10309;770C;Bischof;25.09.2015 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7081;000-10309;770C;Jet Trans Innsbruck;28.09.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7087;000-10301;770C;Panalpina World Transport;28.09.2015 08:30 +0200;;FRA;;AKL; ##; ##; ##; ##; ##; ##;
7094;012-10000;1500CRT;Bischof;06.10.2015 12:15 +0200;;;;; ##; ##; ##; ##; ##; ##;
7096;010-10007;1500C;Agility Logistics;26.09.2015 18:11 +0000;;;;; ##; ##; ##; ##; ##; ##;27.09.2015 18:11
7098;000-10402;770C;IPSEN Logistics Casablanca;07.10.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;07.10.2015 18:30 +0200
7100;999-10014;Prototype;Ocasa;24.09.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;24.09.2015 16:00
7102;999-10013;Prototype;Ocasa;24.09.2015 10:00;;;;; ##; ##; ##; ##; ##; ##;24.09.2015 16:00
7103;000-10302;770C;Bischof;09.10.2015 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7108;000-10299;770C;ACL;09.10.2015 20:00 +0600;;;;; ##; ##; ##; ##; ##; ##;
7111;000-10302;770C;Jet Trans Innsbruck;12.10.2015 08:15 +0200;;VIE;;TPE; ##; ##; ##; ##; ##; ##;
7111;000-10302;770C;Jet Trans Innsbruck;12.10.2015 08:15 +0200;;VIE;;TPE; ##; ##; ##; ##; ##; ##;
7114;000-10289;770C;ACL;12.10.2015 17:00 +0530;;;;; ##; ##; ##; ##; ##; ##;
7116;000-10178;770C;Bischof;13.10.2015 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;13.10.2015 10:00 +0200
7119;000-10180;770C;Bischof;13.10.2015 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;13.10.2015 10:00 +0200
7122;000-10187;770C;Bischof;13.10.2015 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;13.10.2015 10:00 +0200
7125;000-10268;770C;Bischof;13.10.2015 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;13.10.2015 10:00 +0200
7130;000-10462;770C;Gollcher Air Express;13.10.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7132;000-10305;770C;Ocasa;02.10.2015 10:00 +0500;;;;; ##; ##; ##; ##; ##; ##;02.10.2015 18:00
7134;010-10000;1500C;FLS Furness AG;01.10.2015 07:30 +0200;;;;; ##; ##; ##; ##; ##; ##;01.10.2015 08:30 +0200
7136;010-10000;1500C;FLS Furness AG;01.10.2015 11:30 +0200;;;;; ##; ##; ##; ##; ##; ##;01.10.2015 13:30 +0200
7137;000-10268;770C;Jet Trans Innsbruck;13.10.2015 14:00 +0200;;INN;;ORD; ##; ##; ##; ##; ##; ##;
7137;000-10178;770C;Jet Trans Innsbruck;13.10.2015 14:00 +0200;;INN;;ORD; ##; ##; ##; ##; ##; ##;
7137;000-10180;770C;Jet Trans Innsbruck;13.10.2015 14:00 +0200;;INN;;ORD; ##; ##; ##; ##; ##; ##;
7137;000-10187;770C;Jet Trans Innsbruck;13.10.2015 14:00 +0200;;INN;;ORD; ##; ##; ##; ##; ##; ##;
7140;999-10010;Prototype;Bischof;19.10.2015 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;19.10.2015 10:00 +0200
7146;000-10301;770C;APC Logistics New Zealand;15.10.2015 09:00 +1300;;;;; ##; ##; ##; ##; ##; ##;15.10.2015 15:00 +1300
7148;000-10299;770C;Panalpina World Transport;13.10.2015 12:00 +0530;;HSV;;BSL; ##; ##; ##; ##; ##; ##;
7151;012-10000;1500CRT;Bischof;13.10.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;14.10.2015 10:00 +0200
7154;000-10299;770C;Bischof;22.10.2015 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;22.10.2015 17:00 +0200
7156;999-10010;Prototype;Bischof;20.10.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
7158;000-10462;770C;Bischof;23.10.2015 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;23.10.2015 16:00 +0200
7159;000-10290;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10254;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10257;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10181;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10186;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10183;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10184;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10189;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10188;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10191;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10216;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10200;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10202;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10205;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10204;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10206;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10231;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10238;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10220;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7159;000-10223;770C;Bischof;26.10.2015 14:10 +0100;;;;; ##; ##; ##; ##; ##; ##;27.10.2015 07:00 +0100
7160;000-10301;770C;APC Logistics New Zealand;18.10.2015 15:00 +1300;;;;; ##; ##; ##; ##; ##; ##;
7162;010-10007;1500C;Agility Logistics;23.10.2015 05:00;;;;; ##; ##; ##; ##; ##; ##;
7162;010-10007;1500C;Agility Logistics;23.10.2015 05:00;;;;; ##; ##; ##; ##; ##; ##;
7165;000-10302;770C;Jet Trans Innsbruck;19.10.2015 20:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
7167;000-10217;770C;Bischof;27.10.2015 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
7167;000-10217;770C;Bischof;27.10.2015 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
7167;000-10217;770C;Bischof;27.10.2015 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
7170;000-10349;770C;Bischof;23.10.2015 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;23.10.2015 18:00 +0200
7171;000-10349;770C;Jet Trans Innsbruck;27.10.2015 08:00 +0100;;INN;;BOM; ##; ##; ##; ##; ##; ##;
7171;000-10349;770C;Jet Trans Innsbruck;27.10.2015 08:00 +0100;;INN;;BOM; ##; ##; ##; ##; ##; ##;
7171;000-10349;770C;Jet Trans Innsbruck;27.10.2015 08:00 +0100;;INN;;BOM; ##; ##; ##; ##; ##; ##;
7171;000-10349;770C;Jet Trans Innsbruck;27.10.2015 08:00 +0100;;INN;;BOM; ##; ##; ##; ##; ##; ##;
7171;000-10349;770C;Jet Trans Innsbruck;27.10.2015 08:00 +0100;;INN;;BOM; ##; ##; ##; ##; ##; ##;
7171;000-10349;770C;Jet Trans Innsbruck;27.10.2015 08:00 +0100;;INN;;BOM; ##; ##; ##; ##; ##; ##;
7175;012-10000;1500CRT;Boehringer;14.10.2015 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;16.10.2015 08:00 +0200
7176;012-10000;1500CRT;Bischof;16.10.2015 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;20.10.2015 11:00 +0200
7177;000-10296;770C;Bischof;28.10.2015 12:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
7177;000-10296;770C;Bischof;28.10.2015 12:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
7180;000-10296;770C;Panalpina World Transport;30.10.2015 09:00 +0100;;INN;;MEX; ##; ##; ##; ##; ##; ##;
7180;000-10296;770C;Panalpina World Transport;30.10.2015 09:00 +0100;;INN;;MEX; ##; ##; ##; ##; ##; ##;
7186;000-10309;770C;Jet Trans Innsbruck;26.10.2015 10:30 +0330;;;;; ##; ##; ##; ##; ##; ##;
7186;000-10309;770C;Jet Trans Innsbruck;26.10.2015 10:30 +0330;;;;; ##; ##; ##; ##; ##; ##;
